Time;Dev. Time;Source;RSRP/TxP;RSRQ/PL;CC;NR-ARFCN;PCI;Num;SFN;Slot;HARQ;MCS;Mod;TBS;RB;Layers;CRC;ReTx;RV;MIMO;CQI;PMI-i11;PMI-i12;PMI-i13;PMI-i2;RI;LI;CRI;SAI;BWP;Type;RSRP 1;RSRP 2;RSRP 3;RSRP 4;Info;Info
11:39:40.012;09:39:32.944-2026/02/04;CSI Report;;;;;;1;697;3;;;;;;;;;;;15;0;0;0;0;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:40.856;09:39:33.764-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;697;3;15;;0;5;165;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:40.356;09:39:33.240-2026/02/04;MAC DCI UL_0_1;;;0;;;1;726;16;0;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:40.356;09:39:33.244-2026/02/04;PUSCH;;;0;;;1;727;3;0;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:40.356;09:39:33.244-2026/02/04;CSI Report;;;;;;1;727;3;;;;;;;;;;;14;6;0;0;0;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:40.856;09:39:33.764-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;727;3;0;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:40.637;09:39:33.540-2026/02/04;MAC DCI UL_0_1;;;0;;;1;756;16;1;16;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:40.637;09:39:33.544-2026/02/04;PUSCH;;;0;;;1;757;3;1;16;64Q;153;2;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:40.637;09:39:33.544-2026/02/04;CSI Report;;;;;;1;757;3;;;;;;;;;;;15;4;0;1;0;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:40.856;09:39:33.764-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;757;3;1;;0;5;153;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:40.856;09:39:33.768-2026/02/04;MAC DCI UL_0_1;;;0;;;1;779;13;2;20;;;;;;;;;;;;;;;;;0;0;;;;;;LEVEL_1;UL Car: 0
11:39:40.856;09:39:33.768-2026/02/04;PUSCH;;;0;;;1;779;15;2;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:40.949;09:39:33.840-2026/02/04;MAC DCI UL_0_1;;;0;;;1;786;16;3;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:40.949;09:39:33.844-2026/02/04;PUSCH;;;0;;;1;787;3;3;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:40.949;09:39:33.844-2026/02/04;CSI Report;;;;;;1;787;3;;;;;;;;;;;15;6;0;0;0;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:41.262;09:39:34.140-2026/02/04;MAC DCI UL_0_1;;;0;;;1;817;0;4;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:41.262;09:39:34.144-2026/02/04;PUSCH;;;0;;;1;817;7;4;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:41.262;09:39:34.144-2026/02/04;CSI Report;;;;;;1;817;7;;;;;;;;;;;15;6;0;0;1;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:41.527;09:39:34.416-2026/02/04;MAC DCI UL_0_1;;;0;;;1;844;9;5;20;;;;;;;;;;;;;;;;;0;0;;;;;;LEVEL_1;UL Car: 0
11:39:41.527;09:39:34.416-2026/02/04;PUSCH;;;0;;;1;844;11;5;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:41.527;09:39:34.440-2026/02/04;MAC DCI UL_0_1;;;0;;;1;847;0;6;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:41.527;09:39:34.444-2026/02/04;PUSCH;;;0;;;1;847;7;6;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:41.527;09:39:34.444-2026/02/04;CSI Report;;;;;;1;847;7;;;;;;;;;;;15;6;0;0;1;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:41.840;09:39:34.740-2026/02/04;MAC DCI UL_0_1;;;0;;;1;877;0;7;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:41.840;09:39:34.744-2026/02/04;PUSCH;;;0;;;1;877;7;7;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:41.840;09:39:34.744-2026/02/04;CSI Report;;;;;;1;877;7;;;;;;;;;;;15;7;0;0;1;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:42.137;09:39:35.040-2026/02/04;MAC DCI UL_0_1;;;0;;;1;907;0;8;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:42.137;09:39:35.044-2026/02/04;PUSCH;;;0;;;1;907;7;8;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:42.137;09:39:35.044-2026/02/04;CSI Report;;;;;;1;907;7;;;;;;;;;;;15;5;0;1;1;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:42.449;09:39:35.340-2026/02/04;MAC DCI UL_0_1;;;0;;;1;937;0;9;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:42.449;09:39:35.344-2026/02/04;PUSCH;;;0;;;1;937;7;9;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:42.449;09:39:35.344-2026/02/04;CSI Report;;;;;;1;937;7;;;;;;;;;;;15;4;0;1;1;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:42.715;09:39:35.644-2026/02/04;MAC DCI UL_0_1;;;0;;;1;967;4;10;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:42.777;09:39:35.648-2026/02/04;PUSCH;;;0;;;1;967;11;10;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:42.777;09:39:35.648-2026/02/04;CSI Report;;;;;;1;967;11;;;;;;;;;;;15;5;0;1;1;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:43.043;09:39:35.944-2026/02/04;MAC DCI UL_0_1;;;0;;;1;997;4;11;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:43.043;09:39:35.948-2026/02/04;PUSCH;;;0;;;1;997;11;11;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:43.043;09:39:35.948-2026/02/04;CSI Report;;;;;;1;997;11;;;;;;;;;;;15;4;0;1;1;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:43.356;09:39:36.244-2026/02/04;MAC DCI UL_0_1;;;0;;;1;3;4;12;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:43.356;09:39:36.248-2026/02/04;PUSCH;;;0;;;1;3;11;12;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:43.356;09:39:36.248-2026/02/04;CSI Report;;;;;;1;3;11;;;;;;;;;;;15;6;0;0;0;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:43.465;09:39:36.352-2026/02/04;MAC DCI UL_0_1;;;0;;;1;14;5;13;20;;;;;;;;;;;;;;;;;0;0;;;;;;LEVEL_1;UL Car: 0
11:39:43.465;09:39:36.356-2026/02/04;PUSCH;;;0;;;1;14;7;13;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:43.652;09:39:36.544-2026/02/04;MAC DCI UL_0_1;;;0;;;1;33;4;14;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:43.652;09:39:36.548-2026/02/04;PUSCH;;;0;;;1;33;11;14;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:43.652;09:39:36.548-2026/02/04;CSI Report;;;;;;1;33;11;;;;;;;;;;;15;6;0;0;1;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:43.949;09:39:36.844-2026/02/04;MAC DCI UL_0_1;;;0;;;1;63;4;15;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:43.949;09:39:36.848-2026/02/04;PUSCH;;;0;;;1;63;11;15;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:43.949;09:39:36.848-2026/02/04;CSI Report;;;;;;1;63;11;;;;;;;;;;;15;7;0;0;1;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:44.231;09:39:37.144-2026/02/04;MAC DCI UL_0_1;;;0;;;1;93;8;0;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:44.231;09:39:37.148-2026/02/04;PUSCH;;;0;;;1;93;15;0;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:44.231;09:39:37.148-2026/02/04;CSI Report;;;;;;1;93;15;;;;;;;;;;;14;5;0;1;0;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:44.559;09:39:37.444-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;779;15;2;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:44.559;09:39:37.444-2026/02/04;L2 UL TB;;;0;Short BSR;R:BSR;B:BSR;787;3;3;;0;2;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:44.559;09:39:37.444-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;817;7;4;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:44.559;09:39:37.444-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;844;11;5;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:44.559;09:39:37.444-2026/02/04;L2 UL TB;;;0;Short BSR;R:BSR;B:BSR;847;7;6;;0;2;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:44.559;09:39:37.444-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;877;7;7;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:44.559;09:39:37.444-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;907;7;8;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:44.559;09:39:37.444-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;937;7;9;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:44.559;09:39:37.444-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;967;11;10;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:44.559;09:39:37.444-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;997;11;11;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:44.559;09:39:37.444-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;3;11;12;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:44.559;09:39:37.444-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;14;7;13;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:44.559;09:39:37.444-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;33;11;14;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:44.559;09:39:37.444-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;63;11;15;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:44.559;09:39:37.444-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;93;15;0;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:44.559;09:39:37.444-2026/02/04;MAC DCI UL_0_1;;;0;;;1;123;8;1;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:44.559;09:39:37.448-2026/02/04;PUSCH;;;0;;;1;123;15;1;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:44.559;09:39:37.448-2026/02/04;CSI Report;;;;;;1;123;15;;;;;;;;;;;15;5;0;1;1;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:44.840;09:39:37.744-2026/02/04;MAC DCI UL_0_1;;;0;;;1;153;8;2;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:44.871;09:39:37.748-2026/02/04;PUSCH;;;0;;;1;153;15;2;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:44.871;09:39:37.748-2026/02/04;CSI Report;;;;;;1;153;15;;;;;;;;;;;15;5;0;1;0;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:45.137;09:39:38.044-2026/02/04;MAC DCI UL_0_1;;;0;;;1;183;8;3;19;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:45.137;09:39:38.048-2026/02/04;PUSCH;;;0;;;1;183;15;3;19;64Q;185;2;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:45.137;09:39:38.048-2026/02/04;CSI Report;;;;;;1;183;15;;;;;;;;;;;15;4;0;1;1;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:45.137;09:39:38.052-2026/02/04;MAC DCI UL_0_1;;;0;;;1;184;1;3;31;;;;;;;;;;;;;;;;;0;0;;;;;;LEVEL_1;UL Car: 0
11:39:45.137;09:39:38.052-2026/02/04;PUSCH;;;0;;;1;184;3;3;31;256Q;185;2;;;CBG ReTx CRC;2;SISO;;;;;;;;;;;;;;;;;
11:39:45.434;09:39:38.344-2026/02/04;MAC DCI UL_0_1;;;0;;;1;213;8;4;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:45.465;09:39:38.348-2026/02/04;PUSCH;;;0;;;1;213;15;4;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:45.465;09:39:38.348-2026/02/04;CSI Report;;;;;;1;213;15;;;;;;;;;;;15;4;0;1;1;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:45.746;09:39:38.648-2026/02/04;MAC DCI UL_0_1;;;0;;;1;243;12;5;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:45.746;09:39:38.652-2026/02/04;PUSCH;;;0;;;1;243;19;5;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:45.746;09:39:38.652-2026/02/04;CSI Report;;;;;;1;243;19;;;;;;;;;;;14;4;0;1;1;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:46.059;09:39:38.948-2026/02/04;MAC DCI UL_0_1;;;0;;;1;273;12;6;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:46.059;09:39:38.952-2026/02/04;PUSCH;;;0;;;1;273;19;6;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:46.059;09:39:38.952-2026/02/04;CSI Report;;;;;;1;273;19;;;;;;;;;;;15;4;0;1;0;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:46.340;09:39:39.248-2026/02/04;MAC DCI UL_0_1;;;0;;;1;303;12;7;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:48.277;09:39:41.188-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;123;15;1;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:48.277;09:39:41.188-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;153;15;2;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:48.277;09:39:41.188-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;183;15;3;;0;5;185;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:48.277;09:39:41.188-2026/02/04;L2 UL TB;;;0;No BSR;R:;B:;184;3;3;;0;185;185;;;;;;;;;;;;;;;;;;;;;;
11:39:48.277;09:39:41.188-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;213;15;4;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:48.277;09:39:41.188-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;243;19;5;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:48.277;09:39:41.188-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;273;19;6;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:46.340;09:39:39.252-2026/02/04;PUSCH;;;0;;;1;303;19;7;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:46.340;09:39:39.252-2026/02/04;CSI Report;;;;;;1;303;19;;;;;;;;;;;15;5;0;1;0;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:46.684;09:39:39.548-2026/02/04;MAC DCI UL_0_1;;;0;;;1;333;12;8;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:48.277;09:39:41.188-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;303;19;7;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:46.684;09:39:39.552-2026/02/04;PUSCH;;;0;;;1;333;19;8;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:46.684;09:39:39.552-2026/02/04;CSI Report;;;;;;1;333;19;;;;;;;;;;;15;4;0;1;0;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:46.965;09:39:39.848-2026/02/04;MAC DCI UL_0_1;;;0;;;1;363;12;9;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:48.277;09:39:41.188-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;333;19;8;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:46.965;09:39:39.852-2026/02/04;PUSCH;;;0;;;1;363;19;9;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:46.965;09:39:39.852-2026/02/04;CSI Report;;;;;;1;363;19;;;;;;;;;;;15;7;0;0;1;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:47.262;09:39:40.148-2026/02/04;MAC DCI UL_0_1;;;0;;;1;393;16;10;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:48.277;09:39:41.188-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;363;19;9;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:47.262;09:39:40.152-2026/02/04;PUSCH;;;0;;;1;394;3;10;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:47.262;09:39:40.152-2026/02/04;CSI Report;;;;;;1;394;3;;;;;;;;;;;15;4;0;1;0;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:47.559;09:39:40.448-2026/02/04;MAC DCI UL_0_1;;;0;;;1;423;16;11;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:48.277;09:39:41.188-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;394;3;10;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:47.559;09:39:40.452-2026/02/04;PUSCH;;;0;;;1;424;3;11;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:47.559;09:39:40.452-2026/02/04;CSI Report;;;;;;1;424;3;;;;;;;;;;;15;4;0;1;0;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:47.840;09:39:40.748-2026/02/04;MAC DCI UL_0_1;;;0;;;1;453;16;12;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:48.277;09:39:41.188-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;424;3;11;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:47.840;09:39:40.752-2026/02/04;PUSCH;;;0;;;1;454;3;12;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:47.840;09:39:40.752-2026/02/04;CSI Report;;;;;;1;454;3;;;;;;;;;;;15;4;0;1;0;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:48.168;09:39:41.048-2026/02/04;MAC DCI UL_0_1;;;0;;;1;483;16;13;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:48.277;09:39:41.188-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;454;3;12;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:48.168;09:39:41.052-2026/02/04;PUSCH;;;0;;;1;484;3;13;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
11:39:48.168;09:39:41.052-2026/02/04;CSI Report;;;;;;1;484;3;;;;;;;;;;;15;4;0;1;0;1;;0;;;;-;-;-;-;N1=2;N2=1;O1=4;O2=1;CBM=1;;CarId:0;RepId:0;Type:A;Bits(X1:4;X2:1)
11:39:48.277;09:39:41.180-2026/02/04;MAC DCI DL_1_1;;;0;;;1;497;0;15;27;;;;;;;;;;;;;;;;;;0;;;;;;LEVEL_1;DAI: 0-0; DL Car: 0
11:39:48.277;09:39:41.188-2026/02/04;L2 UL TB;;;0;Short BSR;R:PHR;BSR;B:PHR;BSR;484;3;13;;0;5;285;0;;;;;;;;;;;;;;;;;;;;Periodic Expiry BSR;LC:0;Ix:0(<=0 bytes)
11:39:48.277;09:39:41.180-2026/02/04;MAC DCI UL_0_1;;;0;;;1;497;0;14;20;;;;;;;;;;;;;;;;;5;0;;;;;;LEVEL_1;UL Car: 0
11:39:48.277;09:39:41.180-2026/02/04;PDSCH;-61.86;-10.30;0;660096;266;1;497;0;15;27;256Q;3905;16;2;FAIL;0;0;2x2;;;;;;;;;;;;;;;;;NDI: 0
11:39:48.277;09:39:41.182-2026/02/04;rrcRelease;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11:39:48.277;09:39:41.184-2026/02/04;PUCCH;;;0;;;1;497;3;;;;;1;14;Format:1;;;;;;;;;;;;;;;;;;;SR;
11:39:48.277;09:39:41.184-2026/02/04;MAC UCI SR;;;0;;;1;497;3;;;;;;;;;;;;;;;;;;;;;;;;;;ACK_NACK:SR;PUCCH Fmt#1
11:39:48.277;09:39:41.184-2026/02/04;PUSCH;;;0;;;1;497;7;14;20;256Q;285;3;;;New;0;SISO;;;;;;;;;;;;;;;;;
